Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1330.48,1389.591,1478.825,1571.788,1694.827,1815.782,1968.341,2087.551,2237.567,2433.171,2623.289,2867.302,3287.721,3928.254,4354.343,4829.966,5187.582,5796.596,6896.588,7888.979,8685.918,8762.541,8558.686,8766.989,9097.975,9508.674,11427.58,13131.73,14685.71,15242.1,17019.74,17837.9,19002.47,19088.71,20310.05,22208.61,22220.2,21710.71,21768.39,22694.82,23026.18,22637.76,23443.13,26031.07,28769.04,30197.46,31621.9,34358.32,36207.29,33636.42,35054.68,37512.91,37241,37494.46,38003.57,35600.83,36050.91,37405.83,39352.52,39531.34,38341.32,42522.45,43260.7
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,106.5664,111.5321,172.258,296.3384,367.2007,382.1716,437.0053,518.1642,663.0095,2180.959,2663.51,3106.758,3164.87,3002.247,3875.382,5879.099,6748.753,6636.838,6585.066,6927.974,7393.576,5074.086,5094.191,5165.73,5468.528,6475.417,5984.361,6272.469,6029.876,6054.744,6352.823,6913.146,7052.697,6139.733,6742.825,8321.394,8191.513,8380.039,8896.903,10030.44,12357.7,14533.73,16151.28,22974.28,17937.98,22552.2,24166.1,24722.64,23563.94,23121.21,18777.43,17082.21,17802.58,19887.57,19132.15,16707.62,19509.47,25056.79
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,286.0111,332.696,394.1442,558.3315,1005.454,1094.505,1325.591,1453.464,1562.372,1979.371,2684.543,2636.794,2436.5,2247.807,2211.03,2050.736,2026.255,2346.805,2573.049,2624.146,3059.013,3075.013,3294.771,3086.07,3170.999,3580.857,3707.29,3790.092,3645.899,3850.453,4277.582,4181.185,4429.988,5410.82,6597.145,7832.553,8971.447,10683.73,12728.75,10655.72,12141.89,14663.15,14990.61,15307.16,15449.97,12506.32,12092.1,12899.88,14068.45,13563.9,11679.56,13931.8,15990.65
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,81.58695,87.51737,89.49334,93.88389,102.9612,114.372,123.3305,136.6381,143.2879,150.5478,169.124,175.1989,150.6172,99.29793,134.5322,164.8481,187.4969,208.7761,238.1558,254.3478,293.3919,333.4584,349.8418,315.0173,331.3888,320.6798,317.0298,319.9154,356.3352,359.7293,346.6685,382.7514,399.4656,412.6754,404.6069,455.508,461.4002,441.7549,427.5063,420.6826,531.3065,499.2183,489.4255,549.8704,631.4712,688.5006,770.8433,837.6315,914.7315,884.441,911.09,1075.451,1109.679,1126.041,1173.392,1282.443,1468.822,1567.641,1620.743,1437.166,1322.315,1505.01,1596.663
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,476.6214,516.0319,545.1199,586.073,610.4297,650.4761,687.7891,743.5822,776.9504,828.5853,891.0547,977.4515,1044.156,1162.284,1294.339,1403.734,1454.779,1501.943,1737.555,1937.715,2357.75,2607.18,2814.182,2822.854,2879.239,2977.389,3025.347,2972.128,2514.154,2467.535,2626.143,2827.558,3148.448,3368.203,3518.953,3524.881,3561.29,3775.572,4012.054,4121.562,4099.007,4084.259,4163.522,4304.107,4629.029,4953.13,5385.564,6205.822,7197.111,7618.438,8124.558,9403.44,10767.29,11932.29,12837.25,13669.56,14382.23,15185.97,16156.07,16472.83,13293.33,15491.29,17357.63
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,252.8445,276.5629,304.3267,323.7992,380.4886,438.2271,503.7149,496.2767,446.6225,485.9268,548.0032,595.8598,642.9564,749.2022,920.3879,1096.472,1019.28,896.4722,750.7823,935.2154,1036.841,1207.216,1186.138,921.3017,912.6166,763.6114,1081.699,1784.581,730.2098,1040.475,1194.548,1520.677,1560.547,1481.341,1871.392,2180.567,2218.322,2292.397,2149.701,1911.735,1941.318,1925.979,2003.971,2126.138,2393.666,2702.238,3123.32,3572.364,4184.886,4164.97,5047.205,5826.832,6475.719,6697.188,6614.83,6180.119,6163.861,6676.308,6912.105,6955.882,6063.627,6635.464,7125.829
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,263.8371,278.4773,164.1356,177.3313,186.5409,198.6661,213.2939,223.1535,242.8684,262.4052,201.9233,217.9775,230.0747,282.4428,377.1083,398.0532,445.8041,499.1007,561.3818,662.0465,761.0166,815.2161,828.5676,723.0833,667.6672,637.836,605.7263,658.2143,734.4303,806.8504,820.4872,821.4522,936.1486,938.7623,1081.434,1222.293,1334.106,1294.112,1000.007,1123.164,1073.264,991.148,1037.175,1049.386,1122.856,1245.287,1452.221,1741.604,1990.356,1893.282,2201.777,2431.2,2671.778,2847.568,2935.929,2974.297,3038.152,3077.434,3194.673,3413.849,3224.423,3460.539,3498.51
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7416.481,7913.451,8220.488,7744.628,8297.895,9603.797,9805.923,10270.46,10380.27,9960.841,10029.29,10795.56,11835.38,12418.83,13580.01,15761.36,16743.38,16011.66,15948.28,15567.09,14016.25,12083.89,
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,116.08,120.2709,125.4148,129.6098,140.347,154.8823,172.1302,190.1831,204.2575,226.7715,259.3624,281.5462,328.9393,486.1563,536.8642,485.4613,529.3868,562.3669,653.737,754.0542,819.9623,788.3028,732.1562,775.6061,756.4647,702.9103,751.6487,873.2088,993.6214,942.1799,833.054,948.9851,1058.341,1159.14,1236.111,1004.25,1077.189,995.1973,737.4137,653.4081,639.2792,540.6739,509.0305,580.5982,624.0353,748.7351,1245.474,1379.127,1635.039,1578.968,1879.24,2303.827,2653.092,2578.499,2742.25,2502.074,2332.676,2495.14,2584.328,2593.776,2446.084,2644.537,3020.27
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.21,2235.541,2459.021,2497.131,2874.832,3686.845,4147.466,4123.146,4518.108,4398.072,4501.48,4991.244,5207.129,5701.639,6681.31,8021.547,9035.532,11254.31,13995.78,11525.9,12504.25,13776.39,13010.76,13558.34,14181.95,12560.05,12378.81,13815.5,15504.51,15700.01,15816.82,17999.83,18321.28
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,110.1058,111.1413,118.5491,135.1207,122.6543,134.8745,144.5362,132.8044,136.6728,150.938,180.0376,170.9222,193.7035,232.7237,319.6616,355.0019,405.2791,435.2106,476.4389,579.1009,696.8878,946.9639,862.5467,671.7839,598.0512,586.43,550.4551,587.0724,600.7297,592.7001,945.5252,494.5625,392.7506,337.557,290.2233,361.7956,391.5109,420.3681,421.3729,447.7128,503.8578,468.3103,521.6755,550.3444,665.9981,807.0412,990.3154,1166.178,1414.695,1256.285,1434.136,1622.122,1709.682,1819.868,1876.476,1557.659,1382.138,1429.305,1447.51,1484.236,1329.368,1413.974,1553.281
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,717.5148,777.215,854.7448,931.7517,1006.434,1110.833,1207.812,1335.274,1480.693,1661.867,1852.355,2044.32,2246.477,2432.414,2614.501,2738.243,2946.462,3208.771,3567.753,4024.509,4502.838,4920.723,5115.009,5217.723,5730.117,6008.054,6455.184,6980.49,7595.445,8033.089,8652.507,9064.019,9659.339,10212.28,10876.42,11579.18,12173.16,12817.64,14304.4,15220.99,16192.13,18123.2,18731.46,19557.12,20988.99,21959.32,22935.94,23664.88,24898.33,25768.73,26435.75,27278.88,27944.73,28513.17,28981.46,29763.49,30627.16,31108.75,31615.07,32916.87,31427.43,32601.57,35208.64
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,360.4993,382.7299,407.8528,432.5117,468.7811,520.9107,575.0077,646.8227,719.0805,795.7594,934.0822,1064.538,1302.266,1747.989,2000.418,2127.638,2173.284,2267.371,2457.313,2755.625,3368.367,3245.975,3079.95,2735.491,2522.747,2705.193,3861.948,4803.866,5623.697,6056.381,7884.618,8958.985,10810.57,9534.656,9977.32,11781.36,12185.09,11575.51,12199.21,12475.29,11526.37,11734.76,12936.69,15797.78,18064.16,18780.13,19839.45,22811.06,24949.04,23151.22,22520.64,23217.3,20563.71,21653.2,22103.7,19250.11,19991.97,21490.43,23562.55,23330.82,22242.41,24598.47,24274.52
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,206.9788,212.1578,219.0753,224.8811,236.2059,246.8508,269.7368,304.992,385.393,503.5627,556.7616,610.5605,733.4654,875.3534,1139.148,1444.695,1778.054,1666.651,1696.913,1309.658,928.4263,1024.193,1062.046,1106.972,1204.097,1431.839,1675.714,1673.448,1652.804,1750.935,1968.352,2077.485,2068.208,1880.893,1758.26,1728.341,1630.191,1361.249,1436.765,1776.932,1960.515,2426.417,3194.263,4360.429,3920.186,4702.916,5772.996,5621.244,6435.827,6629.427,5861.39,5759.018,6136.058,6242.962,5807.839,5353.348,5959.442,6153.056
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.582,1326.563,1317.467,1389.165,1465.046,1499.492,1476.172,1335.553,1156.217,1257.699,1422.191,1543.701,1570.104,1664.246,2035.202,2191.782,2557.076,2880.798,3067.439,3315.298,3352.113,3272.154,3527.614,3620.36,3562.331,3656.858,3233.569,3678.636,3789.328
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,362.6395,427.0007,570.8687,795.4856,871.215,855.8442,874.1634,992.2131,1188.669,1351.515,1360.126,1297.65,1207.19,1244.848,1152.652,1230.879,1175.165,1181.234,1202.606,1325.656,1389.071,1504.82,1574.575,1831.89,1963.969,2075.488,2048.475,1727.129,1869.527,1687.726,1641.988,1701.237,2000.441,2272.91,2494.076,2586.388,2818.288,2977.757,2649.809,2882.716,3324.396,3484.203,3582.879,3851.251,3723.875,3866.862,4128.661,4286.734,4234.834,3713.507,3641.558,3874.934
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,1386.723,1448.737,1545.482,1645.435,1774.807,1907.16,2070.444,2200.96,2365.03,2576.553,2788.604,3057.725,3514.145,4206.075,4658.351,5178.627,5580.339,6266.023,7477.737,8536.71,9389.337,9432.289,9333.994,9633.006,10015.23,10491.91,12750.57,14701.66,16466.47,17092.12,19062.73,19966.46,21280,21283.25,22751.5,25098.88,25079.71,24457.38,24443.46,25545.41,25861.43,25488.03,26453.21,29512.01,32626.09,34155.55,35742.55,38784.77,40837.43,38249.08,39711.1,42532.64,42289.86,42524.08,43169.44,40641.16,41372.28,42971.53,45386.75,45701.58,44494.65,49340.47,50307.67
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1789.069,2108.5,2084.857,2363.52,2134.775,2154.838,2431.172,2581.38,3294.95,4103.029,4936.77,5072.799,5323.216,6540.504,7662.774,8071.447,7310.844,7088.888,7172.511,7237.48,7720.955,11509.23,13603.74,13500.03,13223.94,15728.72,15828.15,16909.98,15844.38,16145.87,18090.59,17713.72,15741.81,16070.3,15847.93,14346.19,14012.24,15302.35,18724.49,20829.07,21047.19,21382.24,23837.82,25437.67,23326.09,21447.86,21747.99,19864.54,20941.52,21223.08,18252.51,18726.64,19743.96,20614.89,20093.21,18984.62,19999.08,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2557.402,2912.958,3439.864,4848.63,13393.29,12883.18,15566.02,15923.99,16632.19,21634.62,28218.3,29371.47,24301.05,19571.81,19252.17,16818.35,13216.46,13705.47,14650.74,15197.88,16664.83,15079.36,16223.78,14724.26,14728.78,15797.69,17116.83,20519.41,17651.55,20207.23,27494.77,25836.27,27151.03,31440.22,40792.28,52468.45,59978.86,64706.99,79811.6,60733.98,73021.31,92993,98041.36,97630.83,93126.15,66984.91,58467.24,59407.7,66264.08,62827.4,52315.66,66838.33,88046.32
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.759,1753.193,1789.645,1648.332,1254.358,1102.104,1158.055,1323.036,1650.053,1633.011,1577.336,1852.556,1599.906,1659.929,1825.193,2119.855,2679.406,3494.991,4618.003,5757.531,8360.338,10435.22,8548.049,8397.809,9560.158,8930.73,9497.207,10031.34,8976.955,9404.38,10727.97,12494.42,12958,13047.46,14927.12,15892.12
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.235,3428.762,3492.71,3490.452,3098.803,2930.67,2662.104,2665.78,2643.929,2737.572,1834.862,1330.757,1771.594,2100.353,2377.53,2975.123,4102.365,5323.455,6920.2,9101.239,11635.28,8562.824,10674.99,14311.06,15420.86,15974.62,14095.65,9313.021,8704.895,10720.33,11287.35,11536.26,10194.44,12593.16,15345.1
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,40.11919,40.04394,40.03685,40.10891,39.83282,44.43606,36.15707,44.95331,47.02336,49.94867,56.43719,55.52432,59.59452,68.25854,70.32204,126.6374,137.2043,156.0969,184.0142,218.6173,239.1154,258.5578,248.9418,252.5324,262.0908,273.7664,299.2874,320.2921,344.4782,336.7448,348.3878,255.3676,264.9826,249.4106,111.9373,227.4589,205.8421,241.5055,251.3497,269.3054,255.0882,239.1248,234.8137,249.555,270.303,325.0242,358.1109,427.4199,529.5243,564.9719,594.1095,650.9362,706.139,704.4235,724.7287,733.8229,728.8067,756.5476,768.9641,806.128,773.8206,821.2282,966.3271
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,82.55835,86.04188,89.69103,98.52136,110.149,115.5755,95.00804,102.1903,104.6759,112.4422,118.9783,123.8485,121.815,136.065,161.0409,168.4462,160.7102,181.8925,202.2589,221.3643,260.7336,270.0667,272.9757,282.1512,274.2269,291.2271,301.3282,326.9876,343.4261,338.7661,356.6654,310.4683,322.5615,312.4944,346.823,376.8683,403.8877,415.1925,412.6541,433.4788,447.9506,450.1653,463.3338,531.1192,605.0548,681.6499,763.8378,946.3387,947.2339,1028.576,1242.043,1351.623,1347.451,1364.4,1475.338,1523.383,1675.368,1887.857,1920.208,1964.981,1853.893,2136.158,2272.455
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,747.2061,767.4762,880.6257,1123.214,1437.21,2108.625,6068.409,5922.492,7693.394,8473.7,8714.628,11553.24,16176.2,17258.64,13680.76,10997.05,9717.418,8060.195,6449.586,6082.127,5998.224,6210.053,7349.703,7939.298,7932.706,7450.659,7359.448,7588.761,8174.142,8323.827,7169.366,7697.271,8795.261,8337.323,8380.959,9321.804,10935.02,13462.76,14848.6,15756.19,18944.86,15064.63,17958.95,22441.57,24069.2,23945.51,23862.8,20442.37,19930.41,20910.48,24175.58,23405.71,20398.06,24160.68,30436.28
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,100.2622,106.0917,112.2447,111.2006,111.1035,112.5407,112.4631,118.6941,120.6976,129.4853,143.3837,151.8904,159.9704,192.1836,238.7693,280.1545,336.4105,403.8615,421.1397,419.5396,429.022,495.6119,387.649,354.1902,439.5503,333.3555,408.4734,481.3393,568.7889,841.9991,1301.819,1678.18,263.0036,326.7309,459.4402,483.7038,307.8218,388.8052,366.1159,339.281,378.1575,471.3728,529.4519,607.0062,737.1228,945.6896,1179.898,1500.673,1585.583,1382.621,1706.415,1982.817,1797.401,1834.561,2076.001,2226.409,2614.294,3188.769,769.8691,748.0109,608.3325,749.7068,1102.146
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,306.6416,314.5083,313.4021,314.9894,324.4368,320.896,321.203,311.7863,317.9925,293.628,297.043,297.7691,349.8163,390.4827,427.4374,560.7037,553.8834,553.4819,603.7583,734.0995,790.7104,699.9099,668.0575,578.3261,549.5545,585.6644,803.4847,938.8576,902.2699,869.4599,980.7546,935.6384,974.3312,898.913,598.1454,732.8364,741.7617,667.4532,702.4337,695.5521,619.6421,654.8407,688.1875,840.3583,941.8738,1003.187,1038.579,1210.167,1419.531,1323.971,1286.605,1383.539,1334.726,1391.532,1417.095,1238.126,1290.75,1385.199,1484.227,1462.678,1492.476,1633.56,1598.736
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,428.0562,449.1481,472.0827,511.2022,485.5307,516.5319,566.804,626.0294,708.6014,812.6775,925.7979,1071.412,1264.375,1685.46,2341.706,2489.912,2758.94,2846.336,3193.906,3900.534,4928.139,5596.586,6077.634,6633.237,7228.318,7001.767,6799.93,7539.029,8914.441,10394.54,11861.76,14502.38,16136.24,18290.13,21552.41,24914.85,26232.87,26375.87,21829.28,21796.64,23852.83,21699.75,22159.83,23730.38,27608.07,29961.31,33768.45,39432.89,40008.58,38926.81,47236.67,53891.46,55547.55,56967.43,57564.8,55645.61,56895.64,61164.9,66836.54,66070.47,61274.01,77710.07,82807.65
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,157.8506,171.2736,169.8728,,282.3861,223.2659,295.8639,439.9539,377.1505,407.1932,441.5893,508.8494,669.9992,782.5293,801.1946,770.8369,699.8411,677.7217,597.2225,515.2047,524.3735,578.4199,549.6008,662.8527,681.3568,782.2683,849.3596,1105.162,1251.218,1322.526,1326.166,1121.121,1164.1,976.4283,929.8665,768.4948,905.5822,991.9886,1145.867,1250.954,1377.862,1504.528,1526.16,1661.998,1921.356,2087.638,2208.085,2235.734,2134.805,2196.284,2283.579,2450.483,2398.773,2222.462,2232.537,2203.19
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,139.9175,140.0297,143.8175,143.62,150.3749,142.5785,146.1161,133.1079,123.4335,149.9835,156.3439,148.1255,161.2189,195.5015,216.2803,222.302,191.1087,218.076,296.9629,336.1701,326.8585,324.3517,369.1333,277.5146,296.616,228.5323,127.5535,167.2082,260.1147,224.3187,150.1934,178.1791,158.0815,178.973,211.3386,201.3711,216.6234,193.0108,151.0966,149.5783,138.7139,221.2951,240.5075,255.9726,258.4732,286.286,320.5144,358.0773,402.5534,386.4339,400.5407,443.4518,558.1798,706.4527,702.3386,581.2934,515.4478,484.4561,519.65,506.6069,493.4323,504.6213,461.3611
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,276.0555,284.567,291.0024,293.2578,297.1998,313.04,319.8805,332.7235,370.7155,418.1374,462.1622,558.7573,691.0613,719.6467,781.3237,792.6295,755.5659,738.9696,747.6731,765.6871,779.2819,758.7657,781.111,810.3527,829.5125,897.593,961.779,1047.043,1186.341,1348.908,1552.13,1653.631,1749.502,1858.371,1904.875,1977.841,2051.159,2106.739,2197.482,2273.956,2434.324,2651.431,2814.59,2964.172,2889.686,3017.307,3304.974,3471.051,3555.162,3638.518,3761.514,3870.313,3986.049,4145.862,4280.288,3961.727,4664.311,5127.322
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42004.95,37473.79,39415.16,41770.15,51198.43,59249.65,60520.79,63692.62,71970.06,77962.14,66200.67,59516.32,55815.29,48433.57,50435.37,50133.61,42281.81,43398.43,44885.52,48464.52,47287.4,45321.49,54982.45,
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,62.86199,65.06514,67.33165,69.67572,72.09782,74.58882,76.74466,78.96507,81.16812,84.50597,86.69766,86.71319,106.4108,126.0532,113.3295,168.1177,186.2753,112.0464,118.2547,109.1589,102.4389,117.7961,130.1151,119.479,123.7721,132.175,134.6614,141.0718,145.0034,155.2714,131.0232,,,,,,,,,,,,,,,,,,,,,,,356.1179,377.5574,387.608,387.1867,377.3491,379.986,405.7868,416.2178,446.9816,461.7759
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.451,2864.085,3380.041,2571.173,2571.304,914.7857,1727.282,2283.847,3005.426,3502.803,3720.479,4382.617,5848.476,7101.04,6169.114,5735.423,6809.16,6015.945,6755.074,6600.056,5588.979,5765.203,6292.547,7252.404,7417.207,7733.803,9230.174,9393.629
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,136.1419,138.21,145.936,162.9421,155.9502,169.2148,177.9325,172.1984,179.7734,200.0495,228.855,227.1676,248.7284,312.4304,390.4905,418.2123,438.6533,467.9699,507.3241,587.4525,725.1737,973.8566,867.2547,741.7124,631.6556,566.713,565.7097,624.9079,641.0464,635.3658,726.0174,740.7149,666.9953,608.5776,565.034,639.8313,651.0795,658.7277,620.7378,610.8235,631.4492,590.1231,625.2684,767.1572,927.5948,1072.347,1234.022,1390.592,1534.148,1436.267,1660.469,1823.1,1841.972,1904.29,1935.431,1680.144,1520.258,1602.208,1622.835,1624.437,1487.895,1630.032,1689.216
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.042,1325.275,1503.134,1455.358,1114.924,1659.141,1245.149,1071.778,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,136.165,138.229,145.9564,162.9624,155.9773,169.2375,177.9548,172.2212,179.7903,200.0609,228.8648,227.1894,248.7738,312.4788,390.537,418.2635,438.7001,468.0532,507.4577,587.6837,725.4474,974.0849,867.4791,741.9516,631.9199,567.0247,566.1058,625.3746,641.5746,635.9251,726.6809,741.3685,667.7598,609.4065,565.8692,640.673,651.887,659.6165,621.6847,611.77,632.3545,591.0214,626.2512,768.1093,928.6954,1073.513,1235.268,1391.78,1535.165,1437.115,1661.415,1824.094,1842.969,1905.498,1936.664,1681.367,1521.528,1603.502,1624.145,1625.763,1488.795,1630.984,1690.388
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,460.2191,508.2062,587.5429,718.2394,1093.909,1219.703,1362.83,1514.272,1593.618,1937.421,2527.3,2559.907,2497.145,2367.452,2299.107,2169.709,2086.579,2336.585,2523.11,2570.808,2921.428,2926.729,3066.822,2982.127,3089.775,3452.322,3614.461,3810.35,3746.172,3952.988,4314.061,4266.977,4496.217,5293.312,6275.298,7351.977,8385.595,9833.667,11591.13,9731.205,10987.31,13027.61,13385.12,13667.13,13841.31,11583.98,11165.6,11855.8,12810.41,12442.12,10702.89,12638.57,14626.51
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.2956,568.4097,663.9206,726.5977,843.9551,861.5182,878.1355,1080.557,1054.416,1079.69,1244.272,1319.901,1551.193,1754.6,1571.499,1688.375,1805.525,1950.629,1991.738,2161.31,2360.544,2404.259
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,371.2798,387.4533,402.8915,420.7702,433.146,480.1149,573.0983,642.2793,678.9641,706.3038,723.5772,767.8062,784.7226,856.4811,1038.86,1187.085,1298.715,1662.736,1925.972,2073.606,2119.367,2365.249,2425.203,2328.622,2258.133,2254.818,2270.804,2469.341,2887.061,1328.73,940.9918,1077.213,964.4332,1015.128,1419.518,1591.729,1940.753,2045.593,2405.744,1883.889,1978.447,1711.714,2206.273,2529.259,2906.725,3474.121,5031.158,5562.334,6616.815,7176.858,7999.508,8009.252,8922.956,9124.541,9199.178,8907.838,5705.399,6112.883,6730.837,6690.045,4796.533,4869.134,5858.286
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.535,2691.196,2920.918,3102.297,3771.36,4819.126,5196.94,5146.671,5538.616,5645.581,5426.624,5722.168,6564.696,8731.937,10691.45,11690.11,13170.78,16106.06,18753.58,16597.21,16908.85,18509.74,17498.35,18276.01,18719.99,16390.88,16563.44,17585.2,19486.39,19381.59,19551.62,21782.86,21258.11
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730.45,10815.11,10454.97,11175.77,11452.78,10201.3,10479.76,11777.16,14849.04,17233.14,18098.91,19672.97,23817.89,27595.6,24792.13,23532.48,25128.02,22641.81,23503.28,24247.17,20890.17,21678.36,23514.03,26123.75,26016.08,25545.24,29291.4,29457.4
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2114.003,2288.922,2468.695,2657.023,2941.049,3206.099,3454.43,3720.927,3926.409,4234.161,4736.208,5132.706,6027.107,7301.215,8089.869,10117.33,10868.3,11448.51,12620.59,14877.22,17097.93,15586.3,13738.95,12608.22,13099.02,13666.82,17981.06,21792.42,24534.89,25662.32,30593.72,31822.98,32800.79,24425.2,26083.72,30283.1,32999.19,30312.51,30596.65,30940.97,29624.77,27247.76,29899.12,37321.78,42821.75,43437.13,46593.29,53700.24,56152.56,46946.84,52869.04,60755.76,58037.82,61126.94,60020.36,51545.48,51965.16,53791.51,54589.06,51939.43,52837.9,61143.22,55873.22
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,101.6529,121.8968,127.1996,146.483,171.6651,180.9861,192.6986,182.5025,189.8313,244.3863,253.2148,299.9741,313.8667,461.6806,534.3876,565.8098,518.6913,560.657,608.0116,711.6207,905.4621,926.2668,847.3126,847.1883,730.0769,512.6415,615.1344,769.9352,871.0939,843.7796,1305.246,1299.449,1388.682,1423.45,1488.14,1781.709,1646.223,1732.77,1568.817,1519.967,1686.657,1481.163,1362.971,2075.562,2599.152,2964.972,3053.932,3200.513,3022.456,3270.138,4035.535,4360.96,4396.579,4111.128,3928.523,3583.311,3339.99,3824.047,4021.446,3818.54,3372.905,3982.905,4039.518
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997.29,28460.33,27942.88,33043.69,32274.89,31616.68,29369.06,28988.26,35084.04,29314.09,32316.6,36220.34
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.0582,270.2797,287.0448,308.1953,332.305,328.4849,337.6462,333.2338,314.3511,314.1799,343.8812,401.608,546.9511,648.5319,744.5069,806.2326,814.4747,1044.353,1376.547,2030.136,2478.365,2557.207,2440.684,2426.335,2487.645,2754.146,3368.474,3871.778,4392.199,4689.135,5642.073,5654.639,6520.49,6978.68,6974.868,7180.668,7004.336,7746.699,8209.514,8243.236,8063.655,8153.299,8864.169,9070.285,10827.67,11802.11,12782.99,12669.3,11265.44,9748.956,10938.15,12113.88,12342.51,14729.63,15188.17,14894.49,15409.81,15961.24,16409.47,16851.12,12020.02,12963.06,15874.54
